company,job_tittle,role_family,experiance,exp_min,exp_mid,exp_max,exp_bucket,location,primary_city,metro,location_level,salary,salary_clean,salary_min,salary_mid,salary_max,salary_bucket,skills,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_machine_learning,has_pandas,has_numpy,has_spark,has_aws,has_statistics,job_detail
big 4,data science & analytics,aiml,4-6,4,5.0,6,junior (3–5),gurugram,delhi ncr,delhi ncr,city,10-18 Lacs P.A.,10-18 lacs,10.0,14.0,18.0,10-15 LPA,power bi,1,1,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Financial Services', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization']"
big 4,data science & analytics,aiml,4-6,4,5.0,6,junior (3–5),gurugram,delhi ncr,delhi ncr,city,10-18 Lacs P.A.,10-18 lacs,10.0,14.0,18.0,10-15 LPA,python,1,1,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Financial Services', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization']"
big 4,data science & analytics,aiml,4-6,4,5.0,6,junior (3–5),gurugram,delhi ncr,delhi ncr,city,10-18 Lacs P.A.,10-18 lacs,10.0,14.0,18.0,10-15 LPA,sql,1,1,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Financial Services', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization']"
product based company,data science & analytics,aiml,4-8,4,6.0,8,mid (6–8),bengaluru,bangalore,bangalore,city,15-25 Lacs P.A.,15-25 lacs,15.0,20.0,25.0,15-25 LPA,power bi,1,0,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Medical Devices & Equipment', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization']"
product based company,data science & analytics,aiml,4-8,4,6.0,8,mid (6–8),bengaluru,bangalore,bangalore,city,15-25 Lacs P.A.,15-25 lacs,15.0,20.0,25.0,15-25 LPA,data analysis,1,0,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Medical Devices & Equipment', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization']"
product based company,data science & analytics,aiml,4-8,4,6.0,8,mid (6–8),bengaluru,bangalore,bangalore,city,15-25 Lacs P.A.,15-25 lacs,15.0,20.0,25.0,15-25 LPA,python,1,0,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Medical Devices & Equipment', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization']"
product based company,data science & analytics,aiml,4-8,4,6.0,8,mid (6–8),bengaluru,bangalore,bangalore,city,15-25 Lacs P.A.,15-25 lacs,15.0,20.0,25.0,15-25 LPA,etl,1,0,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Medical Devices & Equipment', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization']"
tech mahindra,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"chennai, bengaluru",chennai,chennai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,spark,1,1,0,0,0,0,0,0,1,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
tech mahindra,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"chennai, bengaluru",chennai,chennai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,1,0,0,0,0,0,0,1,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
tech mahindra,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"chennai, bengaluru",chennai,chennai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,1,1,0,0,0,0,0,0,1,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
tech mahindra,bi developer,analytics,8-13,8,10.5,13,senior (9–12),"hyderabad, bengaluru",hyderabad,hyderabad,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: BI Developer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
citiustech,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"pune, chennai, mumbai",pune,pune,city,20-30 Lacs P.A.,20-30 lacs,20.0,25.0,30.0,25-50 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
accenture,analytics,analytics,10-14,10,12.0,14,senior (9–12),mumbai,mumbai,mumbai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,machine learning,0,0,1,0,0,0,0,0,0,0,0,"['Role: Analytics / BI Manager', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: MBA/PGDM in Marketing']"
accenture,bi administration,analytics,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,aws,0,0,0,0,0,0,0,0,0,1,0,"['Role: BI Administration', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
merck sharp & dohme (msd),data science & analytics,aiml,5-7,5,6.0,7,mid (6–8),"hyderabad, pune",hyderabad,hyderabad,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Pharmaceutical & Life Sciences', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
merck sharp & dohme (msd),data science & analytics,aiml,5-7,5,6.0,7,mid (6–8),"hyderabad, pune",hyderabad,hyderabad,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,r,1,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Pharmaceutical & Life Sciences', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
merck sharp & dohme (msd),data science & analytics,aiml,5-7,5,6.0,7,mid (6–8),"hyderabad, pune",hyderabad,hyderabad,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,1,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Pharmaceutical & Life Sciences', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
jpmorgan chase bank,data science & analytics,aiml,10-15,10,12.5,15,lead (13+),mumbai,mumbai,mumbai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,data modeling,0,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Financial Services', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
jpmorgan chase bank,data science & analytics,aiml,10-15,10,12.5,15,lead (13+),mumbai,mumbai,mumbai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,power bi,0,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Financial Services', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
hcltech,business analyst,business analyst,7-10,7,8.5,10,senior (9–12),"noida, chennai, bengaluru",delhi ncr,delhi ncr,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,data analysis,0,0,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
tavant technologies,data scientist,aiml,5-8,5,6.5,8,mid (6–8),"noida, hyderabad/secunderabad, bangalore/bengaluru",delhi ncr,delhi ncr,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,1,0,0,0,1,0,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
tavant technologies,data scientist,aiml,5-8,5,6.5,8,mid (6–8),"noida, hyderabad/secunderabad, bangalore/bengaluru",delhi ncr,delhi ncr,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,machine learning,1,1,0,0,0,1,0,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
tavant technologies,data scientist,aiml,5-8,5,6.5,8,mid (6–8),"noida, hyderabad/secunderabad, bangalore/bengaluru",delhi ncr,delhi ncr,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,1,1,0,0,0,1,0,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
dow chemical international private limited,business analyst,business analyst,3-8,3,5.5,8,mid (6–8),"mumbai, navi mumbai",mumbai,mumbai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,data analysis,0,0,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: Petrochemical / Plastics / Rubber', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
tavant technologies,data scientist,aiml,7-12,7,9.5,12,senior (9–12),bangalore/bengaluru,bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,0,0,0,0,0,0,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
capgemini,machine learning engineer,aiml,6-11,6,8.5,11,senior (9–12),"bengaluru, delhi / ncr, mumbai",bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,machine learning,1,1,0,0,0,1,0,0,0,0,0,"['Role: Machine Learning Engineer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
capgemini,machine learning engineer,aiml,6-11,6,8.5,11,senior (9–12),"bengaluru, delhi / ncr, mumbai",bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,1,0,0,0,1,0,0,0,0,0,"['Role: Machine Learning Engineer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
capgemini,machine learning engineer,aiml,6-11,6,8.5,11,senior (9–12),"bengaluru, delhi / ncr, mumbai",bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,1,1,0,0,0,1,0,0,0,0,0,"['Role: Machine Learning Engineer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
a.p. moller maersk,analytics consultant,analytics,12-19,12,15.5,19,lead (13+),pune,pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,power bi,0,1,0,1,0,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: Courier / Logistics (Logistics Tech)', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Any Specialization', 'PG: M.Tech in Any Specialization, MBA/PGDM in Any Specialization, MS/M.Sc(Science) in Any Specialization']"
a.p. moller maersk,analytics consultant,analytics,12-19,12,15.5,19,lead (13+),pune,pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,data analytics,0,1,0,1,0,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: Courier / Logistics (Logistics Tech)', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Any Specialization', 'PG: M.Tech in Any Specialization, MBA/PGDM in Any Specialization, MS/M.Sc(Science) in Any Specialization']"
a.p. moller maersk,analytics consultant,analytics,12-19,12,15.5,19,lead (13+),pune,pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,0,1,0,1,0,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: Courier / Logistics (Logistics Tech)', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Any Specialization', 'PG: M.Tech in Any Specialization, MBA/PGDM in Any Specialization, MS/M.Sc(Science) in Any Specialization']"
capgemini,data scientist,aiml,6-11,6,8.5,11,senior (9–12),"chennai, bengaluru, mumbai",chennai,chennai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,0,0,0,0,1,0,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
capgemini,data scientist,aiml,6-11,6,8.5,11,senior (9–12),"chennai, bengaluru, mumbai",chennai,chennai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,natural language processing,1,0,0,0,0,1,0,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
capgemini,data scientist,aiml,6-11,6,8.5,11,senior (9–12),"chennai, bengaluru, mumbai",chennai,chennai,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,machine learning,1,0,0,0,0,1,0,0,0,0,0,"['Role: Data Scientist', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
hexaware technologies,business analyst,business analyst,4-8,4,6.0,8,mid (6–8),"noida, navi mumbai, bengaluru",delhi ncr,delhi ncr,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
akzonobel,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),pune,pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,data modeling,0,0,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Chemicals (Paints)', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
deloitte consulting,data science & analytics,aiml,2-6,2,4.0,6,junior (3–5),"hyderabad, pune, bengaluru",hyderabad,hyderabad,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,0,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Management Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'PG: MBA/PGDM in Any Specialization']"
motorola solutions india,data scientist,aiml,3-8,3,5.5,8,mid (6–8),"bangalore rural, bengaluru",bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,r,1,0,0,0,0,1,0,0,0,1,0,"['Role: Data Scientist', 'Industry Type: Telecom / ISP', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Any Specialization, B.Com in Any Specialization, B.A in Any Specialization, B.Sc in Any Specialization']"
motorola solutions india,data scientist,aiml,3-8,3,5.5,8,mid (6–8),"bangalore rural, bengaluru",bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,machine learning,1,0,0,0,0,1,0,0,0,1,0,"['Role: Data Scientist', 'Industry Type: Telecom / ISP', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Any Specialization, B.Com in Any Specialization, B.A in Any Specialization, B.Sc in Any Specialization']"
motorola solutions india,data scientist,aiml,3-8,3,5.5,8,mid (6–8),"bangalore rural, bengaluru",bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,0,0,0,0,1,0,0,0,1,0,"['Role: Data Scientist', 'Industry Type: Telecom / ISP', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Any Specialization, B.Com in Any Specialization, B.A in Any Specialization, B.Sc in Any Specialization']"
motorola solutions india,data scientist,aiml,3-8,3,5.5,8,mid (6–8),"bangalore rural, bengaluru",bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,data analytics,1,0,0,0,0,1,0,0,0,1,0,"['Role: Data Scientist', 'Industry Type: Telecom / ISP', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Any Specialization, B.Com in Any Specialization, B.A in Any Specialization, B.Sc in Any Specialization']"
motorola solutions india,data scientist,aiml,3-8,3,5.5,8,mid (6–8),"bangalore rural, bengaluru",bangalore,bangalore,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,aws,1,0,0,0,0,1,0,0,0,1,0,"['Role: Data Scientist', 'Industry Type: Telecom / ISP', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Any Specialization, B.Com in Any Specialization, B.A in Any Specialization, B.Sc in Any Specialization']"
capgemini,data science & machine learning,aiml,9-14,9,11.5,14,senior (9–12),"hyderabad, pune, bengaluru",hyderabad,hyderabad,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,machine learning,0,0,0,0,0,1,0,0,0,0,0,"['Role: Data Science & Machine Learning - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
jpmorgan chase bank,analytics consultant,analytics,3-8,3,5.5,8,mid (6–8),"hyderabad, ahmedabad, bengaluru",hyderabad,hyderabad,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: Financial Services', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
r systems international,data science & analytics,aiml,10-17,10,13.5,17,lead (13+),pune,pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,aws,0,0,0,0,0,0,0,0,0,1,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate, BCA in Any Specialization, B.Tech/B.E. in Any Specialization']"
capgemini,business analyst,business analyst,6-8,6,7.0,8,mid (6–8),pune,pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.A', 'PG: Any Postgraduate']"
a.p. moller maersk,bi developer,analytics,10-17,10,13.5,17,lead (13+),pune,pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,power bi,1,1,0,1,0,0,0,0,0,0,0,"['Role: BI Developer', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
a.p. moller maersk,bi developer,analytics,10-17,10,13.5,17,lead (13+),pune,pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,1,1,0,1,0,0,0,0,0,0,0,"['Role: BI Developer', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
a.p. moller maersk,bi developer,analytics,10-17,10,13.5,17,lead (13+),pune,pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,1,0,1,0,0,0,0,0,0,0,"['Role: BI Developer', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
wipro,business analyst,business analyst,5-10,5,7.5,10,mid (6–8),"pune, chennai, bengaluru",pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,data analysis,0,0,1,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
wipro,business analyst,business analyst,5-10,5,7.5,10,mid (6–8),"pune, chennai, bengaluru",pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,etl,0,0,1,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
wipro,business analyst,business analyst,5-10,5,7.5,10,mid (6–8),"pune, chennai, bengaluru",pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,excel,0,0,1,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
capgemini,data science & analytics,aiml,2-6,2,4.0,6,junior (3–5),"pune, chennai, bengaluru",pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,data analysis,1,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
capgemini,data science & analytics,aiml,2-6,2,4.0,6,junior (3–5),"pune, chennai, bengaluru",pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,machine learning,1,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
capgemini,data science & analytics,aiml,2-6,2,4.0,6,junior (3–5),"pune, chennai, bengaluru",pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
capgemini,data science & analytics,aiml,2-6,2,4.0,6,junior (3–5),"pune, chennai, bengaluru",pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,1,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
citiustech,data science & analytics,aiml,6-11,6,8.5,11,senior (9–12),"pune, chennai",pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,machine learning,1,0,0,0,0,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Computer Science Engineering, AIML, Data Science, Information Technology, Artificial Intelligence, Computer Science, Computer Engineering, Artificial Intelligence And Data Science, Artificial Intelligence And Machine Learning', 'PG: M.Tech in Computers, MS/M.Sc(Science) in Statistics']"
citiustech,data science & analytics,aiml,6-11,6,8.5,11,senior (9–12),"pune, chennai",pune,pune,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,natural language processing,1,0,0,0,0,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Computer Science Engineering, AIML, Data Science, Information Technology, Artificial Intelligence, Computer Science, Computer Engineering, Artificial Intelligence And Data Science, Artificial Intelligence And Machine Learning', 'PG: M.Tech in Computers, MS/M.Sc(Science) in Statistics']"
